Plot,Repeat,NPQ_ind_amp,NPQ_ind_rate,NPQ_rel_amp,NPQ_rel_rate,NPQ_rel_res,phiPSII_ind_amp,phiPSII_ind_rate,phiPSII_ind_res,NPQ_ind_linear,maxNPQ,endNPQ,endFvFm,initialFvFm
,,,,,,,,,,,,,,
1134,3,2.468971587,0.010044577,2.193320147,0.028153646,0.250300941,0.234912368,0.020499866,0.513868321,0.0186,2.49,0.23,0.75,0.78
,,,,,,,,,,,,,,
1135,1,3.239871318,0.005695076,2.787826789,0.039565251,0.219982484,0.270603534,0.029170161,0.493003462,0.0109,3.04,0.16,0.77,0.79
,,,,,,,,,,,,,,
1135,2,2.287678882,0.006702595,2.041807785,0.027121463,0.193960559,0.218102828,0.022093037,0.558112046,0.0107,2.23,0.16,0.78,0.8
,,,,,,,,,,,,,,
1135,3,2.934647764,0.005635528,2.530356995,0.029065453,0.20002983,0.259146504,0.020091139,0.50492004,0.0123,2.78,0.15,0.77,0.79
,,,,,,,,,,,,,,
1136,1,2.0269279,0.010557743,1.787064022,0.044320895,0.227603911,0.202815144,0.034119336,0.544643514,0.0142,2.04,0.2,0.75,0.78
,,,,,,,,,,,,,,
1136,2,1.889002058,0.006592868,1.71908411,0.060115806,0.161239766,0.206425629,0.048559384,0.522021643,0.0115,1.89,0.15,0.73,0.76
,,,,,,,,,,,,,,
1136,3,2.452378131,0.00973878,2.253066592,0.052804834,0.223530934,0.237496135,0.040422681,0.501780021,0.0199,2.49,0.2,0.74,0.78
,,,,,,,,,,,,,,
1137,1,2.035561842,0.003681712,1.510996909,0.058100655,0.321183859,0.178593078,0.048107322,0.521789899,0.0083,1.84,0.32,0.7,0.76
,,,,,,,,,,,,,,
1137,2,2.393547036,0.006681483,2.029391715,0.019771164,0.257264653,0.223887366,0.014733487,0.515280365,0.015,2.35,0.21,0.74,0.78
,,,,,,,,,,,,,,
1137,3,2.538138565,0.005903689,2.201151253,0.038722711,0.284193531,0.227557347,0.030371083,0.501636904,0.0126,2.5,0.27,0.73,0.78
,,,,,,,,,,,,,,
1138,1,3.247971623,0.005658491,2.909448779,0.023317467,0.184535705,0.277780257,0.017765531,0.508822626,0.0147,3.11,0.16,0.79,0.81
,,,,,,,,,,,,,,
1138,2,3.282429709,0.006722192,2.897172493,0.026058556,0.231138166,0.274155993,0.019365727,0.496722133,0.0159,3.14,0.22,0.77,0.8
,,,,,,,,,,,,,,
1138,3,3.311598082,0.008275915,3.153059537,0.020871108,0.170806506,0.294071228,0.016481838,0.499673416,0.0199,3.28,0.19,0.79,0.82
,,,,,,,,,,,,,,
1139,1,3.157949455,0.005325393,2.814011104,0.057523848,0.191267953,0.299190232,0.039762652,0.383648028,0.0126,3.02,0.15,0.69,0.71
,,,,,,,,,,,,,,
1139,2,2.816139561,0.010841232,2.738342292,0.043273222,0.130413723,0.289160936,0.032666804,0.450302719,0.0219,2.88,0.11,0.74,0.76
,,,,,,,,,,,,,,
1139,3,3.05463674,0.009244954,2.858790912,0.055681191,0.195477678,0.293152701,0.039012757,0.432432486,0.0193,3.07,0.15,0.73,0.76
,,,,,,,,,,,,,,
1140,1,2.646312904,0.006125963,2.42145107,0.047700799,0.188866769,0.241165077,0.037350304,0.540859967,0.014,2.62,0.15,0.79,0.81
,,,,,,,,,,,,,,
1140,2,3.198835047,0.008675001,2.845925722,0.039731749,0.284874766,0.265475903,0.027667086,0.485948815,0.01705,3.52,0.25,0.75,0.79
,,,,,,,,,,,,,,
1140,3,2.799927019,0.006388855,2.466712495,0.04202708,0.254931137,0.243774036,0.030222122,0.514787199,0.0124,2.76,0.2,0.76,0.8
,,,,,,,,,,,,,,
1141,1,2.177889489,0.011487781,2.00688285,0.031423991,0.155979683,0.229864815,0.022721252,0.507488556,0.0169,2.22,0.12,0.74,0.76
,,,,,,,,,,,,,,
1141,2,2.473549358,0.007767448,2.237879018,0.034548559,0.191930513,0.233735839,0.02696487,0.553698792,0.0109,2.46,0.16,0.79,0.81
,,,,,,,,,,,,,,
1141,3,2.61998651,0.006311821,2.219324409,0.040092334,0.25988582,0.224788851,0.030161839,0.547304242,0.0097,2.53,0.2,0.78,0.81
,,,,,,,,,,,,,,
1142,1,2.621122248,0.008387149,2.306585231,0.025378961,0.234685273,0.224059608,0.018901839,0.565470624,0.0146,2.61,0.18,0.79,0.82
,,,,,,,,,,,,,,
1142,2,2.687375488,0.009581091,2.43488679,0.052226308,0.282893162,0.240967366,0.040097305,0.503628385,0.0235,2.74,0.27,0.74,0.79
,,,,,,,,,,,,,,
1142,3,3.024223832,0.007171673,2.632438115,0.038800519,0.266035724,0.236557623,0.028774441,0.555147727,0.014,2.95,0.16,0.8,0.83
,,,,,,,,,,,,,,
1143,1,2.760022151,0.009647804,2.652716786,0.014451411,0.212978594,0.264943458,0.012199125,0.509173644,0.0207,2.79,0.23,0.77,0.81
,,,,,,,,,,,,,,
1143,2,2.950265636,0.005534788,2.403470226,0.017198881,0.35213123,0.252312698,0.012939429,0.432595392,0.013,2.82,0.32,0.69,0.74
,,,,,,,,,,,,,,
1143,3,3.521551242,0.005091726,2.936462221,0.033242191,0.261656485,0.274991461,0.022649701,0.483285503,0.0155,3.24,0.24,0.76,0.79
,,,,,,,,,,,,,,
1144,1,2.854821108,0.006929887,2.608019833,0.025359731,0.181604698,0.278152013,0.020322459,0.465247298,0.016,2.78,0.18,0.74,0.77
,,,,,,,,,,,,,,
1144,2,2.731025506,0.006107897,2.454080207,0.02486041,0.166746069,0.263348899,0.019714853,0.494849231,0.0118,2.61,0.17,0.75,0.78
,,,,,,,,,,,,,,
1144,3,2.8796047,0.006924395,2.65724599,0.024315387,0.17321491,0.276828017,0.018376166,0.464749273,0.0191,2.83,0.16,0.74,0.77
,,,,,,,,,,,,,,
1145,1,2.777192823,0.011179267,2.591480819,0.023140412,0.239059814,0.266173839,0.016605821,0.476358593,0.024,2.84,0.23,0.74,0.78
,,,,,,,,,,,,,,
1145,2,2.44408615,0.007114916,2.225868041,0.020060095,0.182868622,0.246670779,0.015899685,0.495919757,0.0105,2.4,0.21,0.74,0.77
,,,,,,,,,,,,,,
1145,3,2.471990967,0.007007675,2.154283452,0.024254601,0.232807407,0.228566661,0.017798859,0.530996629,0.0111,2.42,0.21,0.76,0.79
,,,,,,,,,,,,,,
1146,1,2.72356335,0.010043139,2.476454395,0.025724648,0.223514578,0.243371871,0.018814341,0.540824757,0.0235,2.79,0.17,0.79,0.81
,,,,,,,,,,,,,,
1146,2,2.628574092,0.009963105,2.399191671,0.026938032,0.267110265,0.233044938,0.022720497,0.548482429,0.0215,2.67,0.25,0.78,0.82
,,,,,,,,,,,,,,
1146,3,2.382312545,0.009107472,2.184843978,0.031575833,0.248887578,0.22551376,0.023283316,0.542149601,0.0221,2.44,0.23,0.77,0.8
,,,,,,,,,,,,,,
1147,1,2.505649576,0.007987508,2.34331527,0.025756952,0.180141829,0.251329309,0.019929862,0.506387029,0.0168,2.52,0.16,0.76,0.78
,,,,,,,,,,,,,,
1147,2,1.871174558,0.009548326,1.754183914,0.016894879,0.170733299,0.224878164,0.013254258,0.443997549,0.0151,1.91,0.16,0.67,0.7
,,,,,,,,,,,,,,
1147,3,2.940283711,0.005733659,2.641910725,0.021319618,0.135481986,0.281795918,0.015667255,0.469237039,0.0136,2.82,0.11,0.75,0.77
,,,,,,,,,,,,,,
1148,1,2.133434661,0.011210187,1.703131726,0.026083525,0.282196951,0.179566607,0.016191388,0.593479759,0.0184,2.12,0.16,0.78,0.81
,,,,,,,,,,,,,,
1148,2,2.122040623,0.011533741,1.989065836,0.01864344,0.172582639,0.253472868,0.013714833,0.397220545,0.0223,2.16,0.17,0.65,0.68
,,,,,,,,,,,,,,
1148,3,1.991451143,0.006964744,1.675640003,0.02929152,0.296102993,0.17473631,0.022730135,0.592497499,0.0118,1.99,0.26,0.77,0.81
,,,,,,,,,,,,,,
1150,1,1.848096947,0.003744694,1.267438993,0.017130726,0.204167025,0.173026399,0.012849473,0.498794927,0.0057,1.61,0.16,0.68,0.71
,,,,,,,,,,,,,,
1150,2,2.959212033,0.00581984,2.398472174,0.022118151,0.283307241,0.240044783,0.014836729,0.50639153,0.0138,2.85,0.22,0.75,0.78
,,,,,,,,,,,,,,
1150,3,2.576882856,0.007792249,2.20163357,0.03977918,0.271508412,0.231293276,0.027382574,0.501759649,0.0109,2.54,0.2,0.74,0.77
,,,,,,,,,,,,,,
1151,1,2.795648092,0.007708701,2.447729554,0.029135013,0.229882978,0.26312812,0.018614761,0.422794038,0.0151,2.76,0.17,0.69,0.72
,,,,,,,,,,,,,,
1151,3,3.737349574,0.003919415,2.880664265,0.026934632,0.326535538,0.27319583,0.019353555,0.474098772,0.0081,3.27,0.27,0.75,0.79
,,,,,,,,,,,,,,
1152,1,2.565821161,0.011303525,2.325455582,0.024378733,0.185206439,0.251342973,0.017998894,0.517951203,0.0189,2.6,0.16,0.77,0.79
,,,,,,,,,,,,,,
1152,2,2.551760546,0.013055816,2.3447106,0.028234134,0.192177526,0.245164016,0.020621568,0.521818992,0.0232,2.64,0.15,0.77,0.79
,,,,,,,,,,,,,,
1152,3,2.723357097,0.008801242,2.467094105,0.03414402,0.226970342,0.254570782,0.025615302,0.495155289,0.0154,2.75,0.19,0.75,0.79
,,,,,,,,,,,,,,
1153,1,2.878881145,0.01420057,2.598637278,0.021344433,0.218836421,0.254943114,0.015772967,0.527253058,0.0282,2.93,0.16,0.79,0.81
,,,,,,,,,,,,,,
1153,2,2.603088482,0.015101918,2.303285812,0.021176935,0.284601954,0.229600609,0.015661783,0.534789231,0.0313,2.67,0.25,0.77,0.8
,,,,,,,,,,,,,,
1153,3,1.603013775,0.015882362,1.395589789,0.015632564,0.314179375,0.167743873,0.014048721,0.574239762,0.0196,1.67,0.33,0.74,0.79
,,,,,,,,,,,,,,
1154,1,2.62705592,0.006154018,2.251499008,0.044131228,0.268915448,0.246653,0.03058985,0.452194584,0.0114,2.54,0.25,0.7,0.74
,,,,,,,,,,,,,,
1154,2,3.010378951,0.01041489,2.771341835,0.041301227,0.28561995,0.278063366,0.031543438,0.442373498,0.0272,3.08,0.28,0.72,0.77
,,,,,,,,,,,,,,
1154,3,2.726690142,0.007460676,2.447862544,0.047889358,0.235082526,0.256762052,0.032583025,0.486854666,0.0194,2.72,0.16,0.75,0.78
,,,,,,,,,,,,,,
1155,1,2.929324536,0.003941584,2.142383385,0.035977217,0.356332649,0.21038965,0.02944992,0.554615748,0.0071,2.54,0.28,0.77,0.81
,,,,,,,,,,,,,,
1155,2,2.639491836,0.007297818,2.291278217,0.037976586,0.268207975,0.226849067,0.027891382,0.546827977,0.0173,2.61,0.18,0.78,0.81
,,,,,,,,,,,,,,
1155,3,2.362606883,0.010771674,2.161841045,0.038884116,0.265161507,0.215208336,0.027514892,0.558311454,0.0281,2.47,0.19,0.78,0.81
,,,,,,,,,,,,,,
1156,1,2.797186649,0.007273341,2.559887754,0.035342272,0.186281379,0.250307877,0.025820876,0.515874992,0.0119,2.79,0.13,0.77,0.8
,,,,,,,,,,,,,,
1156,2,2.736302512,0.005910359,2.38595477,0.039489132,0.23703086,0.240596412,0.028257543,0.514822568,0.009,2.66,0.18,0.76,0.79
,,,,,,,,,,,,,,
1156,3,3.026062744,0.004557168,2.504597094,0.044871522,0.258495339,0.251975296,0.032693273,0.482721975,0.0084,2.79,0.19,0.74,0.78
,,,,,,,,,,,,,,
1158,1,3.105778712,0.004250144,2.63827417,0.053213954,0.261629018,0.263567584,0.040019269,0.473250848,0.0156,2.92,0.21,0.74,0.78
,,,,,,,,,,,,,,
1158,2,2.71461147,0.005954495,2.378685204,0.036876319,0.199729629,0.244728373,0.028432257,0.541470084,0.0114,2.6,0.16,0.79,0.81
,,,,,,,,,,,,,,
1158,3,3.54420581,0.004798154,3.05698341,0.043848273,0.207210857,0.287737095,0.032591875,0.478162179,0.0139,3.27,0.17,0.77,0.79
,,,,,,,,,,,,,,
1159,1,2.586427755,0.008543984,2.312995992,0.031724028,0.216283798,0.246392855,0.022992893,0.499361855,0.0174,2.6,0.14,0.75,0.78
,,,,,,,,,,,,,,
1159,2,2.287591784,0.005888525,1.910283504,0.034871597,0.258526644,0.211829406,0.027582377,0.536373837,0.0094,2.21,0.17,0.76,0.79
,,,,,,,,,,,,,,
1159,3,2.730631522,0.006164721,2.330661795,0.02316698,0.200960338,0.247665763,0.014973108,0.51646438,0.0123,2.66,0.13,0.77,0.79
,,,,,,,,,,,,,,
1160,1,2.574873731,0.007893091,2.34485793,0.035830283,0.19020215,0.235261882,0.028224137,0.552272404,0.0172,2.57,0.15,0.79,0.81
,,,,,,,,,,,,,,
1160,2,3.093905019,0.01007663,2.93595263,0.032319474,0.230901372,0.286096474,0.025159341,0.468789807,0.0333,3.18,0.22,0.76,0.79
,,,,,,,,,,,,,,
1160,3,2.488430973,0.003972518,2.051763075,0.032841744,0.170157479,0.238528269,0.024430581,0.502070812,0.0086,2.24,0.16,0.74,0.76
,,,,,,,,,,,,,,
1161,1,2.660816346,0.009401887,2.377672014,0.023408186,0.226516184,0.239375212,0.017440892,0.533050753,0.0188,2.64,0.18,0.78,0.8
,,,,,,,,,,,,,,
1161,2,2.452554362,0.00751774,2.045962539,0.022784412,0.271745832,0.210379351,0.017566503,0.56304439,0.0141,2.42,0.22,0.78,0.81
,,,,,,,,,,,,,,
1161,3,2.344566338,0.008670227,2.112036343,0.022633534,0.217929115,0.222033549,0.019363112,0.549450511,0.0164,2.35,0.21,0.77,0.8
,,,,,,,,,,,,,,
1162,1,2.974182327,0.007825329,2.629437198,0.02100487,0.206633701,0.264493095,0.014704585,0.48810796,0.0211,2.98,0.19,0.75,0.78
,,,,,,,,,,,,,,
1162,2,2.320401557,0.016249344,2.085246391,0.023623738,0.197361996,0.226360969,0.016548484,0.531725148,0.026,2.38,0.15,0.76,0.78
,,,,,,,,,,,,,,
1162,3,2.712919836,0.013175635,2.548307452,0.022890542,0.146516332,0.271327132,0.016780618,0.494588346,0.0261,2.76,0.12,0.77,0.79
,,,,,,,,,,,,,,
1165,1,2.760235152,0.012099937,2.538448818,0.035428913,0.209222894,0.267210732,0.026113847,0.463854649,0.0246,2.78,0.14,0.74,0.76
,,,,,,,,,,,,,,
1165,2,2.995966143,0.015556244,2.865809909,0.021405557,0.16489263,0.294983146,0.015690937,0.447965978,0.0355,3.06,0.14,0.74,0.77
,,,,,,,,,,,,,,
1165,3,2.689068018,0.009302416,2.457682576,0.025599139,0.214338064,0.256866119,0.020080949,0.489910731,0.0164,2.66,0.18,0.75,0.78
,,,,,,,,,,,,,,
1166,2,1.869789184,0.009688831,1.658734396,0.031167517,0.217112026,0.20370589,0.024896281,0.503083521,0.0143,1.9,0.18,0.71,0.75
,,,,,,,,,,,,,,
1166,3,1.743756211,0.009105306,1.520161711,0.022717813,0.255296123,0.198262751,0.018234193,0.489281692,0.0129,1.78,0.24,0.69,0.73
,,,,,,,,,,,,,,
1167,1,3.261335895,0.008240043,3.037636708,0.028705691,0.174554579,0.282124299,0.021192173,0.511797479,0.0214,3.24,0.13,0.8,0.82
,,,,,,,,,,,,,,
1167,2,2.580141949,0.008931432,2.38911852,0.023189265,0.181557526,0.247733534,0.017729624,0.522160308,0.0176,2.59,0.17,0.77,0.8
,,,,,,,,,,,,,,
1167,3,1.33585916,0.009473866,1.122930926,0.023307312,0.277495868,0.158039207,0.01954802,0.490418295,0.0114,1.41,0.27,0.65,0.7
,,,,,,,,,,,,,,
1168,1,1.985116257,0.00982582,1.692134702,0.017980794,0.273605103,0.195234565,0.012575163,0.520626377,0.0194,2.05,0.24,0.72,0.76
,,,,,,,,,,,,,,
1168,3,1.859984142,0.011444612,1.696347516,0.013868572,0.239169414,0.198850638,0.010850344,0.529858858,0.0204,1.94,0.22,0.73,0.77
,,,,,,,,,,,,,,
1170,1,2.354207632,0.013993048,2.095313696,0.032280744,0.263118143,0.213780446,0.023448786,0.539505325,0.0263,2.42,0.18,0.76,0.79
,,,,,,,,,,,,,,
1170,2,2.44029151,0.015883197,2.191112676,0.02856034,0.297028633,0.217421032,0.019183328,0.550816334,0.0337,2.57,0.2,0.78,0.81
,,,,,,,,,,,,,,
1170,3,2.485386495,0.011752638,2.19541435,0.034386933,0.293026772,0.221052432,0.023478282,0.521861077,0.0263,2.57,0.19,0.75,0.79
,,,,,,,,,,,,,,
1171,1,2.178957741,0.005070908,1.647031005,0.017967052,0.336854117,0.191454425,0.014120262,0.535015836,0.0071,2.04,0.3,0.73,0.78
,,,,,,,,,,,,,,
1171,2,3.080844681,0.008737722,2.618686647,0.023623018,0.287165836,0.256193569,0.015571049,0.500250014,0.0149,3.03,0.22,0.76,0.79
,,,,,,,,,,,,,,
1171,3,2.918100227,0.007635174,2.451078488,0.017680673,0.303470924,0.242369522,0.013240868,0.518150267,0.0137,2.88,0.26,0.76,0.8
,,,,,,,,,,,,,,
1173,1,2.281892892,0.014920156,2.109457848,0.017161695,0.198794877,0.239977813,0.013281536,0.504039194,0.0297,2.35,0.17,0.75,0.77
,,,,,,,,,,,,,,
1173,2,2.269912286,0.010583492,2.085958705,0.028296086,0.152470283,0.236030467,0.021565632,0.512460167,0.0187,2.27,0.12,0.75,0.77
,,,,,,,,,,,,,,
1173,3,2.745856857,0.013817808,2.606760733,0.013680119,0.149710375,0.289639847,0.010352088,0.41135696,0.0317,2.83,0.14,0.7,0.73
,,,,,,,,,,,,,,
1174,1,3.659528032,0.007458752,3.313675774,0.025053157,0.236038603,0.306207004,0.01663921,0.450865991,0.0216,3.61,0.18,0.76,0.79
,,,,,,,,,,,,,,
1174,2,2.544956507,0.008492431,2.261276309,0.0272029,0.254338862,0.222743437,0.021306502,0.562524695,0.0164,2.54,0.21,0.79,0.82
,,,,,,,,,,,,,,
1174,3,2.621189522,0.006882792,2.22784701,0.040103663,0.268295829,0.23277033,0.029473099,0.517354399,0.0135,2.54,0.2,0.76,0.79
,,,,,,,,,,,,,,
1175,3,2.274500396,0.010401037,2.055401138,0.021884264,0.200983531,0.243637668,0.016703693,0.477242149,0.014,2.25,0.2,0.72,0.75
,,,,,,,,,,,,,,
1176,1,2.429353195,0.00715653,2.169000224,0.054131905,0.238872782,0.222726688,0.040619887,0.533579494,0.0131,2.43,0.19,0.76,0.79
,,,,,,,,,,,,,,
1176,2,2.160384532,0.007677436,1.947097238,0.054302675,0.245105179,0.214958682,0.041371664,0.536108044,0.0161,2.22,0.17,0.76,0.79
,,,,,,,,,,,,,,
1176,3,2.59430106,0.005923859,2.329233936,0.069229234,0.249357827,0.232516351,0.055580235,0.532237189,0.0146,2.59,0.19,0.77,0.8
,,,,,,,,,,,,,,
1178,1,2.30482109,0.011319866,2.052943853,0.028474779,0.199637846,0.21268244,0.021427051,0.565223105,0.0166,2.29,0.17,0.78,0.81
,,,,,,,,,,,,,,
1178,2,2.7199619,0.008637056,2.403831779,0.027135545,0.250489825,0.241213627,0.020154282,0.536583298,0.0169,2.71,0.21,0.78,0.81
,,,,,,,,,,,,,,
1178,3,2.588732734,0.008274183,2.352127097,0.027074265,0.213329515,0.239212721,0.021086107,0.539796611,0.0153,2.58,0.19,0.78,0.81
,,,,,,,,,,,,,,
1180,2,2.34319098,0.011559661,2.162333097,0.031405286,0.178011764,0.233998024,0.022132849,0.531972028,0.0211,2.37,0.14,0.77,0.79
,,,,,,,,,,,,,,
1180,3,2.325199702,0.008201753,2.062391383,0.046544585,0.256619397,0.214822707,0.040112489,0.552462604,0.0153,2.34,0.21,0.77,0.81
,,,,,,,,,,,,,,
1181,1,2.620557242,0.010286334,2.335083516,0.029244377,0.244232408,0.244202606,0.019684018,0.491386343,0.025,2.76,0.13,0.78,0.74
,,,,,,,,,,,,,,
1181,2,2.840163579,0.008628535,2.509693063,0.0190864,0.18791835,0.281023773,0.01228964,0.415195926,0.0176,2.83,0.13,0.7,0.72
,,,,,,,,,,,,,,
1181,3,3.054325713,0.008806827,2.554853193,0.025873099,0.46497232,0.250266975,0.017519537,0.393061229,0.0231,3.06,0.34,0.66,0.72
,,,,,,,,,,,,,,
1182,1,2.474659593,0.006435168,2.144608476,0.021652877,0.21040547,0.22544188,0.015841183,0.550552851,0.0092,2.37,0.17,0.78,0.8
,,,,,,,,,,,,,,
1182,2,3.07013488,0.006123619,2.654955851,0.030844918,0.230694403,0.264230216,0.021350026,0.49340085,0.0126,2.93,0.18,0.76,0.79
,,,,,,,,,,,,,,
1182,3,2.89338185,0.007813879,2.523701828,0.020536552,0.23420658,0.235786912,0.014549699,0.558875283,0.0154,2.84,0.17,0.8,0.82
,,,,,,,,,,,,,,
1183,1,3.404520196,0.007038374,3.087595019,0.030758741,0.214928085,0.29710071,0.0217728,0.462003255,0.0205,3.34,0.16,0.76,0.79
,,,,,,,,,,,,,,
1183,2,2.40894532,0.005340182,2.054398129,0.015850754,0.269283959,0.237966755,0.011712861,0.440286027,0.0158,2.35,0.23,0.68,0.72
,,,,,,,,,,,,,,
1183,3,2.824621189,0.005010751,2.403254076,0.023582081,0.203423133,0.242169619,0.018904294,0.538172177,0.0087,2.6,0.18,0.78,0.81
,,,,,,,,,,,,,,
1184,2,2.356993708,0.017146599,2.164669818,0.021401169,0.224712925,0.234751495,0.016969075,0.50614647,0.0304,2.47,0.2,0.74,0.78
,,,,,,,,,,,,,,
1184,3,3.123132028,0.013635712,2.882154191,0.026488655,0.262127982,0.282692906,0.019308242,0.466313777,0.0357,3.22,0.23,0.75,0.79
,,,,,,,,,,,,,,
1185,1,2.584615189,0.007103817,2.294401972,0.040057038,0.198419272,0.240466991,0.032767941,0.523889559,0.0101,2.52,0.15,0.77,0.79
,,,,,,,,,,,,,,
1185,2,2.452763219,0.016930032,2.207600805,0.015432423,0.303655925,0.242681826,0.010683825,0.44550141,0.0334,2.57,0.26,0.69,0.74
,,,,,,,,,,,,,,
1185,3,3.939524835,0.004238595,3.244276529,0.023154578,0.251977956,0.301694641,0.01738445,0.469735506,0.011,3.54,0.23,0.77,0.8
,,,,,,,,,,,,,,
1186,1,2.679084897,0.008154122,2.309228747,0.015932385,0.268057087,0.242772411,0.01101023,0.487540678,0.0212,2.68,0.19,0.74,0.77
,,,,,,,,,,,,,,
1186,2,2.157886867,0.010556392,2.043907106,0.009724045,0.186893132,0.25588736,0.007242407,0.392631574,0.0256,2.28,0.15,0.65,0.68
,,,,,,,,,,,,,,
1186,3,2.936985875,0.009413058,2.607935138,0.016431471,0.256000715,0.25944556,0.011377078,0.497936197,0.0241,2.97,0.19,0.76,0.79
,,,,,,,,,,,,,,
1188,1,2.895080295,0.006934597,2.557069271,0.032043361,0.24549357,0.251443944,0.025903417,0.509357538,0.0126,2.82,0.22,0.76,0.8
,,,,,,,,,,,,,,
1188,2,2.61322643,0.006906835,2.296865064,0.034672314,0.214890606,0.235763014,0.027135145,0.540856684,0.0114,2.53,0.18,0.78,0.81
,,,,,,,,,,,,,,
1189,1,2.918558256,0.006716661,2.602226852,0.030899023,0.198619398,0.25945363,0.023226979,0.503808684,0.018,2.84,0.19,0.76,0.79
,,,,,,,,,,,,,,
1189,2,2.809774488,0.009025711,2.592809637,0.029267868,0.205608215,0.249847354,0.022429482,0.529898851,0.0241,2.82,0.19,0.78,0.81
,,,,,,,,,,,,,,
1189,3,2.773706915,0.007704247,2.525964069,0.029943688,0.180406356,0.260761251,0.022250795,0.49106707,0.0194,2.73,0.18,0.75,0.78
,,,,,,,,,,,,,,
1190,1,3.252616821,0.005033531,2.565581399,0.018678027,0.24797586,0.255225058,0.013274033,0.522971817,0.0106,2.99,0.18,0.78,0.81
,,,,,,,,,,,,,,
1190,2,2.175196901,0.012889603,2.021250002,0.011538739,0.215882227,0.233415713,0.008989244,0.478191046,0.0244,2.27,0.21,0.71,0.75
,,,,,,,,,,,,,,
1190,3,2.568019203,0.006360762,2.175134367,0.023194209,0.224177334,0.225939405,0.017199581,0.538456213,0.012,2.47,0.16,0.77,0.8
,,,,,,,,,,,,,,
1191,1,3.261996392,0.004542759,2.544053952,0.031162017,0.354258954,0.232984168,0.02054052,0.534081564,0.0164,3,0.24,0.78,0.81
,,,,,,,,,,,,,,
1191,2,2.565691242,0.007592506,2.186972088,0.021996349,0.273797348,0.236484848,0.016990201,0.508233101,0.0149,2.53,0.2,0.75,0.78
,,,,,,,,,,,,,,
1191,3,2.943667085,0.007465226,2.526076444,0.03954552,0.34773998,0.237247162,0.029217849,0.519718807,0.0184,2.94,0.2,0.77,0.81
,,,,,,,,,,,,,,
1192,1,2.746940497,0.005711927,2.333181727,0.022238235,0.188120264,0.244478637,0.016303176,0.520910135,0.0089,2.61,0.14,0.77,0.79
,,,,,,,,,,,,,,
1192,2,2.766507218,0.006725508,2.424081208,0.037949755,0.218116345,0.240596413,0.028257545,0.524822566,0.012,2.69,0.14,0.77,0.8
,,,,,,,,,,,,,,
1192,3,2.798317451,0.00570006,2.348416627,0.022019119,0.198561253,0.23700926,0.015442368,0.539158127,0.0104,2.64,0.15,0.78,0.8
,,,,,,,,,,,,,,
1193,1,2.839935381,0.009990892,2.636840589,0.037526805,0.228977165,0.26560687,0.027428669,0.462255534,0.0235,2.89,0.2,0.73,0.76
,,,,,,,,,,,,,,
1193,2,2.83926008,0.00623168,2.426176902,0.035959996,0.239948104,0.242396601,0.023979147,0.508688138,0.0143,2.73,0.16,0.76,0.79
,,,,,,,,,,,,,,
1193,3,3.04491098,0.016597617,2.799396217,0.034340595,0.349484753,0.27526723,0.023661616,0.414753225,0.0424,3.19,0.28,0.7,0.75
,,,,,,,,,,,,,,
1194,3,2.47294684,0.007337761,2.188126157,0.036840305,0.190457673,0.248835095,0.02801749,0.461012079,0.0114,2.4,0.16,0.71,0.74
,,,,,,,,,,,,,,
1195,1,2.958279612,0.010298841,2.699333566,0.033230762,0.195891001,0.256028866,0.022162293,0.531346137,0.0189,2.99,0.14,0.79,0.81
,,,,,,,,,,,,,,
1195,2,2.862114949,0.012865385,2.666285752,0.03908384,0.173635875,0.25672241,0.028137871,0.52817961,0.0259,2.9,0.12,0.79,0.81
,,,,,,,,,,,,,,
1195,3,2.566140533,0.015156543,2.379380751,0.028859851,0.228400179,0.255066744,0.021152581,0.493736111,0.0302,2.65,0.2,0.75,0.78
,,,,,,,,,,,,,,
1196,1,3.082874491,0.007763033,2.792802762,0.031779744,0.212109402,0.266888405,0.024460268,0.501982951,0.0208,3.04,0.18,0.77,0.8
,,,,,,,,,,,,,,
1196,2,3.078709831,0.007737166,2.743014706,0.023720038,0.249884241,0.271327131,0.016780617,0.464588347,0.0256,3.05,0.18,0.74,0.77
,,,,,,,,,,,,,,
1196,3,2.801154028,0.00737759,2.595668843,0.028828611,0.168915588,0.270862097,0.022155487,0.478270168,0.0194,2.77,0.15,0.75,0.78
,,,,,,,,,,,,,,
1198,1,2.008052941,0.006544182,1.811702719,0.017706584,0.173777338,0.207340095,0.014245557,0.569722999,0.0126,1.98,0.16,0.78,0.8
,,,,,,,,,,,,,,
1198,2,2.36110996,0.00516451,2.006767718,0.018310673,0.163117018,0.226478942,0.014481198,0.540830239,0.0115,2.21,0.14,0.77,0.79
,,,,,,,,,,,,,,
1198,3,1.964273721,0.009789006,1.768056259,0.023363521,0.17559419,0.201738464,0.017414332,0.567124536,0.0158,2,0.15,0.77,0.79
,,,,,,,,,,,,,,
1199,1,2.854638635,0.014684038,2.603967486,0.02813205,0.213369349,0.25481539,0.019484815,0.519173077,0.0301,2.92,0.15,0.78,0.8
,,,,,,,,,,,,,,
1199,2,3.066118569,0.010974222,2.897616018,0.027672626,0.211444663,0.266952218,0.020793561,0.512429975,0.0282,3.15,0.18,0.78,0.81
,,,,,,,,,,,,,,
1199,3,3.116163146,0.01274032,2.86227027,0.023952074,0.238470722,0.270141568,0.017428623,0.506066475,0.0281,3.19,0.19,0.78,0.81
