Plot,Repeat,Vpmax,Vmax,SL,a400,gsw,Vpmax.Vmax,iWUE
2114,2,74.33167101,29.65849575,0.126488779,25.03447971,0.155450028,0.399002139,161.0451928
2114,3,116.862094,45.08986713,0.126342115,38.77310238,0.259711143,0.385838261,149.2931797
2120,1,152.9600253,37.15809215,0.159320563,31.0903129,0.169731035,0.242926818,183.174002
2120,2,115.2237885,39.35979318,0.145825134,33.11403942,0.195206596,0.341594333,169.6358632
2120,3,108.8606819,38.26902454,0.11434141,33.37537631,0.209499181,0.35154129,159.3102952
2133,1,64.5926098,37.26956971,0.301690795,24.88360751,0.154128555,0.576994331,161.4470954
2133,2,91.68164534,43.56612642,0.241860018,31.94177516,0.19982352,0.475189186,159.8499271
2133,3,82.96181103,38.82485453,0.260889821,28.08262201,0.167444648,0.467984655,167.7128672
2135,2,53.73977863,32.20336319,0.210848079,24.00425709,0.157280159,0.599246294,152.6210127
2139,1,99.12931073,47.49300944,0.324867303,31.36704195,0.182253247,0.47910158,172.1069029
2139,2,120.2047214,54.81544642,0.186949766,43.7239598,0.298014419,0.456017416,146.7175982
2139,3,72.80627611,46.14000544,0.182605072,36.37317906,0.293725806,0.633736649,123.8337875
2140,1,84.09773326,38.60387803,0.263360818,27.33842661,0.157860295,0.459035892,173.1811444
2140,2,91.63937431,50.82163494,0.264714809,33.34725616,0.20563891,0.554582954,162.1641363
2140,3,51.86336047,38.19540327,0.323024677,23.55860316,0.151797958,0.736462175,155.1971015
2141,1,83.98657985,47.79029594,0.288777364,32.9148069,0.208502343,0.569023004,157.8630075
2141,2,109.8822267,45.27188272,0.179170823,36.85337977,0.227709158,0.412003689,161.8440826
2141,3,70.92186178,43.26467838,0.322454641,28.11068105,0.174794569,0.610033032,160.8212496
2146,1,76.75197634,36.00031499,0.12441589,30.27351481,0.218411465,0.469047401,138.6077182
2146,2,91.07743633,31.26221426,0.100250551,27.73119945,0.166740122,0.343248729,166.3138972
2146,3,73.37457928,36.96540255,0.127217856,30.80494731,0.222098517,0.503790317,138.6994735
2150,1,92.06986315,41.12861839,0.12676187,34.99703416,0.235132168,0.446710976,148.8398394
2150,2,58.82993692,31.34715319,0.10639996,26.32602919,0.194253062,0.532843563,135.5243974
2150,3,70.71980178,37.48648232,0.307905149,24.82917496,0.154515576,0.530070523,160.6904339
2154,1,83.57920455,45.14161527,0.135891042,37.11349727,0.302441962,0.540105826,122.712791
2154,2,82.45909026,42.30297419,0.10778184,36.20017366,0.28385448,0.513017717,127.5307462
2154,3,108.8083447,46.65257784,0.131879487,39.64519955,0.286911889,0.428759191,138.1790057
2157,1,61.36834449,34.1008824,0.11510018,28.62562644,0.219271252,0.555675449,130.5489258
2157,2,92.00790575,38.49129437,0.11923796,31.47546569,0.20457978,0.418347685,153.8542353
2157,3,82.79992616,38.30443128,0.096233179,33.50948244,0.2484369,0.462614317,134.8812616
2159,1,113.605634,46.73266502,0.25125826,34.13435213,0.206370842,0.411358692,165.4029796
2159,2,92.33278482,48.28530488,0.116574385,38.8568559,0.282739946,0.522948647,137.4296643
2159,3,96.03262163,41.39924028,0.169695396,33.86929,0.216126737,0.431095596,156.7103194
2160,1,70.26956974,38.73154781,0.129096651,32.30797694,0.242068951,0.551185214,133.4660098
2160,2,89.15878013,40.92411046,0.122511867,35.05202206,0.231981992,0.459002584,151.0980303
2160,3,100.9459544,36.68802537,0.14153806,30.89619199,0.188306764,0.363442256,164.0737239
2164,1,80.43855808,39.51594252,0.26504892,28.37647642,0.168103301,0.491256227,168.8038029
2164,2,118.4773792,42.5756008,0.296012681,27.76161197,0.149856688,0.359356369,185.2544082
2164,3,113.5173744,42.91595589,0.193058672,33.72207981,0.203386607,0.378056277,165.8028532
2171,1,86.10676476,44.7769184,0.141694366,37.86723243,0.278659286,0.520016267,135.8907967
2171,2,100.7510197,49.71399035,0.244444721,33.85779306,0.206492264,0.493434116,163.9663993
2171,3,79.00310482,46.54399431,0.173170195,37.05333188,0.285422517,0.589141331,129.8192316
2175,1,90.17094317,44.75667704,0.192692465,34.84986815,0.23160923,0.496353653,150.4683907
2175,2,74.04595553,40.82973822,0.204386655,29.39056011,0.190456682,0.551410782,154.3162453
2175,3,80.47700562,41.0772441,0.197278811,31.61418209,0.206882396,0.510422123,152.8123353
2179,1,75.95503759,43.4490534,0.227444567,31.61372928,0.218007562,0.572036494,145.0120767
2179,2,109.2020816,47.81395271,0.136951135,40.54159267,0.273876786,0.437848364,148.0285836
2179,3,96.94343379,50.69340317,0.161638939,38.523846,0.262257885,0.522917347,146.8929944
2180,1,120.129288,35.81822593,0.190401023,28.87888195,0.158323384,0.298163974,182.4044001
2180,2,93.73805864,38.54426782,0.144996151,32.13471763,0.200630053,0.411191232,160.1690135
2180,3,87.02214698,34.31194661,0.278803205,23.99521367,0.130211197,0.394289819,184.2791888
2183,1,86.31142371,33.93464738,0.111918767,28.05391584,0.183870306,0.393165191,152.5744771
2183,3,83.53118718,29.95004038,0.064577184,27.30263143,0.195127878,0.3585492,139.9217361
2190,1,104.4401153,36.17905105,0.13785045,30.68091446,0.179948378,0.346409528,170.4984215
2190,2,104.4906837,36.5179971,0.166511578,29.89278745,0.175290906,0.349485675,170.5324489
2190,3,87.7582893,36.37072462,0.18130965,29.00247364,0.183129083,0.414442042,158.3717513
2194,1,75.49579293,43.4131705,0.164411195,33.62651175,0.254412819,0.575040924,132.1730244
2194,2,99.8964424,41.93390836,0.097928882,36.68021934,0.271704088,0.419773791,135.0006164
2194,3,99.19689695,47.15236069,0.119468287,40.14530295,0.289177123,0.475341086,138.8259991
2195,1,86.5411708,42.5720769,0.241785758,29.49680021,0.177265103,0.491928599,166.3993629
2195,2,80.59882906,38.43157053,0.206201171,28.79241226,0.189459496,0.47682542,151.9713335
2195,3,99.49306885,47.71959744,0.216100875,36.28312067,0.23659629,0.479627355,153.3545632
2198,1,69.26313322,48.84820135,0.28836864,29.73822997,0.202571149,0.705255438,146.8038765
2198,2,34.66095999,33.07797616,0.287919531,19.63108847,0.160472818,0.954329487,122.3327955
2204,1,64.12741023,35.2186357,0.101706874,29.88260904,0.250270269,0.549197848,119.4013544
2204,2,97.62211012,43.87579002,0.250434591,31.76830218,0.189818032,0.449445212,167.361877
2204,3,69.77393579,39.90340591,0.231328321,28.93346761,0.191386574,0.571895586,151.1781473
2207,1,58.36326213,47.00651276,0.435052759,23.70914939,0.147364232,0.805412704,160.8880876
2207,2,79.20222494,52.72767074,0.369938741,30.58569356,0.194147924,0.665734716,157.5380922
2207,3,61.85804576,39.6366968,0.339791366,24.63235746,0.151667966,0.640768655,162.4097568
2211,1,50.30823955,31.47277881,0.118440711,26.0504559,0.202958045,0.62559889,128.3538965
2211,2,79.53410141,34.46096882,0.090210818,30.63480763,0.216963605,0.433285449,141.1979104
2211,3,44.42725519,22.18723816,0.399207678,12.99859828,0.065331173,0.499406008,198.9647168
2217,1,115.9958955,56.45823281,0.295985842,38.30234099,0.240790692,0.486726126,159.0690263
2217,2,123.9143212,56.2755721,0.25173576,41.0106879,0.265233425,0.454149057,154.621115
2217,3,125.7708278,54.64941726,0.207207906,42.63930792,0.283691428,0.434515843,150.3017142
2221,1,103.1848174,49.70586886,0.135687225,41.27143085,0.304711603,0.481716885,135.444238
2221,2,130.5384311,44.06608007,0.165773579,36.10687632,0.216115023,0.3375717,167.0724959
2221,3,99.88822885,44.42414514,0.156996616,36.23689403,0.241943329,0.444738541,149.7743055
2226,2,65.30994939,29.11194221,0.326513846,18.64236512,0.098812482,0.445750494,188.664071
2226,3,94.56833793,48.64477953,0.184870266,38.06612738,0.261263987,0.514387591,145.699864
2228,1,108.5789932,38.37306449,0.144037017,32.44986137,0.191102321,0.353411497,169.8035967
2228,2,102.3183736,43.55981356,0.175580775,35.21039396,0.217929315,0.425728166,161.5679562
2228,3,73.1440357,39.63098127,0.500468266,17.91811791,0.091673663,0.541821092,195.4554602
2230,1,129.1083546,45.068546,0.304776266,31.27749238,0.172199263,0.349075365,181.6354606
2230,2,136.496825,55.04116007,0.279567478,39.22196094,0.234128355,0.403241321,167.5233267
2230,3,77.97919759,52.23855963,0.347262722,32.30229263,0.217410586,0.669903785,148.5773682
2243,1,81.44235512,48.28434366,0.285778179,32.69537405,0.210259406,0.592865268,155.500173
2243,2,62.27657608,49.99090796,0.417736809,24.19966743,0.14426558,0.802724092,167.7438749
2243,3,147.1780403,58.48620785,0.190783267,46.9363497,0.310296622,0.397384064,151.2628447
2245,1,92.26215552,44.71254511,0.11625499,37.89427171,0.288533016,0.484624978,131.3342654
2245,2,140.826888,44.31278424,0.193530277,34.98511455,0.20636302,0.314661389,169.5318986
2245,3,101.9180326,41.29288893,0.207289566,32.06357855,0.199448336,0.40515783,160.7613243
2249,1,56.94663055,33.5020478,0.255471046,23.50599343,0.148169315,0.588306059,158.6427889
2249,2,32.99661836,28.63191272,0.261806993,17.98837539,0.127015074,0.867722638,141.6239414
2249,3,123.3701038,41.763397,0.123831831,36.05450233,0.219026679,0.338521211,164.6123774
2253,1,43.31201216,23.40803442,0.156347009,18.39954498,0.11355885,0.540451326,162.0265174
2253,2,55.71103181,29.00396691,0.156790009,23.37673274,0.149491091,0.520614427,156.3754238
2253,3,44.51164159,25.61500556,0.181017043,19.3807698,0.121877693,0.575467555,159.0181869
2254,1,35.0341065,22.75607698,0.393370565,12.6148383,0.070620358,0.649540669,178.6289196
2254,2,36.03109388,27.06924694,0.360894447,15.0155823,0.087324601,0.751274636,171.9513424
2254,3,41.21101242,29.77344408,0.250201184,19.9937434,0.133343662,0.722463301,149.94146
2258,1,75.88208687,33.87807929,0.126421679,28.69250373,0.198851166,0.446456874,144.2913524
2258,2,64.55234691,33.56269139,0.098904053,28.77603327,0.229286434,0.51992984,125.5025547
2258,3,65.96867925,35.49572216,0.106586671,29.87295827,0.240640344,0.538069317,124.1394428
2264,1,80.62844487,43.62111226,0.342765898,27.67033275,0.165936008,0.541013935,166.7530337
2264,2,83.11439534,44.7617467,0.280493771,30.52011404,0.187753113,0.538555885,162.5545037
2264,3,90.03716999,39.84541195,0.199273161,31.41940362,0.193724836,0.442544029,162.1857281
2271,1,96.06779728,51.43454197,0.44218136,26.46708114,0.146038387,0.535398369,181.2337269
2271,2,124.2849823,52.06059053,0.20309831,40.94402499,0.261093052,0.418880782,156.8177504
2271,3,69.08284809,49.57172429,0.376036898,26.53156477,0.16383567,0.717569204,161.9400996
2275,1,110.5161427,49.49559012,0.376017209,29.62568358,0.16535795,0.447858466,179.1609266
2275,2,75.46562066,31.39570045,0.231302562,24.16271549,0.132171871,0.416026532,182.812843
2275,3,18.91477048,18.86109865,0.338079312,9.705291702,0.076773916,0.997162438,126.4139197
2279,1,149.5361507,39.0567483,0.170455874,31.99376773,0.175858648,0.261185995,181.9288845
2279,2,54.77565462,33.54844439,0.156788951,26.42855179,0.19283043,0.612469986,137.0559191
2279,3,91.86505576,42.72542745,0.17248172,34.05835093,0.221275978,0.465089006,153.9179773
2280,1,99.55328845,50.05920937,0.180896992,39.69218995,0.276942079,0.502838331,143.3230735
2280,2,114.8038794,47.88681183,0.151421529,39.43717983,0.268810247,0.417118412,146.710106
2280,3,90.90265763,54.06748247,0.29460897,33.48438146,0.206379147,0.594784398,162.2469224
2284,1,131.7684801,52.00531308,0.278509914,36.98055558,0.216483098,0.394671875,170.8242165
2284,2,130.8761861,48.09029885,0.188465621,38.64798229,0.231906969,0.36744881,166.6529574
2284,3,103.8857487,50.14454131,0.243055669,34.66007966,0.209618233,0.482689319,165.3485922
2287,1,87.55291442,38.71034343,0.056484394,35.22108386,0.284439566,0.442136549,123.8262467
2287,2,105.883805,41.94786043,0.17748085,33.73598607,0.216719202,0.396168804,155.6668064
2287,3,101.7996306,46.567889,0.235064087,34.02538536,0.20594424,0.457446542,165.2164943
2289,1,102.5360129,37.56451476,0.048447448,35.12460446,0.263941472,0.366354354,133.0772468
2289,2,83.69902579,44.09382048,0.218439254,32.96837,0.217577789,0.526814023,151.5245201
2289,3,74.20717409,38.35082108,0.065049736,34.70004986,0.265442169,0.516807459,130.7254606
2296,2,110.414931,49.20834001,0.220267373,37.97715834,0.240061,0.445667443,158.1979514
2296,3,142.2934731,46.13730631,0.17910588,37.68074935,0.220463808,0.324240496,170.9158056
2297,1,87.51928762,41.94770966,0.104801224,36.01414392,0.277488399,0.479296745,129.7861248
2297,2,82.55286459,32.36113599,0.138457672,26.9306469,0.399569034,0.392005004,67.3992342
2297,3,105.4239071,52.22265255,0.073056883,44.04256134,0.365647696,0.495358728,120.4508105
2298,1,74.29815097,38.41860946,0.294060593,25.47656997,0.148003304,0.51708702,172.1351436
2298,2,64.12657154,40.02141061,0.252262932,27.67378455,0.176106822,0.62410027,157.1420362
2298,3,65.61717283,33.44349724,0.189765258,25.83794824,0.1568436,0.509675986,164.7370266
2304,1,17.42466706,13.96278706,0.179202252,9.799802622,0.0707679,0.801323034,138.4780761
2304,2,32.60549893,24.40052717,0.261813894,15.6783436,0.102243825,0.748356197,153.342694
2304,3,23.98240936,20.69925194,0.302341716,12.37799442,0.081418722,0.863101435,152.0288472
2312,1,73.73226372,40.99592988,0.277374038,28.08307955,0.172069583,0.556010731,163.2076927
2312,2,67.93266104,26.63383804,0.231876495,20.02629477,0.108911366,0.39206234,183.8769963
2312,3,77.83730897,38.43121722,0.213180324,28.98278341,0.180194727,0.493737743,160.8414622
2315,1,91.72481036,34.26691096,0.185240879,27.66606467,0.157197471,0.373583884,175.995609
2315,3,58.92222175,42.02795764,0.202217878,30.60062837,0.23968939,0.713278563,127.6678467
